ID,NAME,LINK_ID,tid,tname,m_tid,m_tname
687,"如何看待「俄军空袭土耳其救援车队致 7 死 10 伤」？下一步将如何发展？",37896662,20005029,ISIS（伊斯兰国）,19760570,ISIS（伊斯兰国）
688,西藏是佛教圣地，为什么在那里还会出现封建农奴制和残酷的刑法?,33744679,19551077,历史,5,历史
689,大家怎么看「宿舍聚餐时，因为一个人是穆斯林，其他人都得重新找餐馆」这件事？,31227329,19562033,人际交往,19554151,人际交往
690,吃素比食荤更慈悲吗？,24580746,19557041,佛教,2,宗教
691,相信轮回的人如何解释人口增长？,34886685,19570783,宗教,2,宗教
692,汉人没有一个统一的占主导地位的宗教信仰究竟是万恶之源还是民族之幸？,36704754,19566933,社会,19566933,社会
693,如何看待「候车室老人去世，僧人为老人超度」？,34038716,19566933,社会,19566933,社会
694,"为什么没看见神和神迹，还会有 20 亿基督徒，近 40 亿人信仰上帝？",29862735,19570783,宗教,2,宗教
695,新疆是先有了汉族还是维族，最早是哪个民族在新疆生活？,24644463,19551077,历史,5,历史
696,信仰伊斯兰教的女生一般会怎么看待自己的宗教？,31684857,19570783,宗教,2,宗教
697,为何世界三大宗教里只有伊斯兰教在今天仍是一个政治问题？,37514563,19570783,宗教,2,宗教
698,真正的穆斯林应该怎么对极端穆斯林恐怖主义行为表态？,37481280,19590477,穆斯林,2,宗教
699,如何评价飞天面条神教？,24923241,19570783,宗教,19760570,宗教
700,既然思想是我的，那么为什么有时候我控制不了我的负面情绪？,20051430,19551432,心理学,4,医学与心理学
701,和一个穆斯林做大学舍友会是什么感受？,31571113,19590477,穆斯林,20011035,穆斯林
702,怎样礼貌地拒绝基督徒的传教？,31059520,19566933,社会,19566933,社会
703,"如何评价 ISIS 烧死约旦飞行员？",27971847,19553911,军事,19,军事政治
704,清真饭店(或食堂)会因为宗教原因而坚决不使用地沟油吗？,20126126,19557525,伊斯兰教,2,宗教
705,如何看待「基地组织加入『伊斯兰国』（ISIS）行列将对中国发动圣战」的声明？我们又该如何应对？,26196274,19557525,伊斯兰教,2,宗教
706,从佛家的角度怎么看待「优越感」？,22538124,19557041,佛教,2,宗教
707,一座卢浮宫和一百条人命，应该保护哪个？,37592690,19550434,艺术,14,艺术设计
708,「凡所有相，皆是虚妄」是什么意思？,30732619,19566933,社会,19566933,社会
709,"如何看待 ISIS 恐怖分子在 Twitter 上被日本动漫宅骚扰以至于删号？",27719197,19550917,日本,19760570,日本
710,如何评价《强迫学前儿童信仰基督教，广西柳州一幼儿园被强制取缔》？,32320055,19550874,法律,21,法律
711,穆斯林移民会对欧洲文化带来毁灭性的打击吗？,20353131,19570783,宗教,2,宗教
712,"如何评价 2016 年奥斯卡最佳影片《聚焦》(Spotlight)？",38056581,19550429,电影,6,动漫与电影
713,释永信是否正在带领少林寺商业化？少林寺内僧人对这件事是什么态度？,25875573,19570783,宗教,2,宗教
714,如何评价在引力波被发现后，某些宗教教徒趁机抱大腿宣传自己教义的现象?,40335191,19556950,物理学,1,自然科学
715,"「500 名美国科学家联名反对达尔文进化论」这一消息是真的吗？如何看待此类消息？",36808776,19570783,宗教,2,宗教
716,如果人有来世，在下次出生前可以选择国籍，世界会变得怎么样？,28184203,19566933,社会,19566933,社会
717,穆斯林是否应该追求汉族女孩？,30270525,19564412,恋爱,18,人际交往
718,为何印度教徒中崇拜梵天（Brahma）的最少？,21469324,19570783,宗教,2,宗教
719,向一个先天盲人证明星星的存在和向一个非基督徒證明上帝存在哪个困难？,21922098,19570783,宗教,2,宗教
720,如何看待经常去清真餐厅吃饭的穆黑？,32152364,19551137,美食,15,食品与安全
721,欧洲最终会被穆斯林占领吗？,21960945,19557525,伊斯兰教,2,宗教
722,人的生命可以量化吗？,37603883,19560170,经济学,10,金融
723,如果轮回是真实的，那佛为什么要让人失去前世记忆？,30590557,19570783,宗教,2,宗教
724,如何评价《冰与火之歌》里面的宗教形态？,30573636,19551077,历史,5,历史
725,如何看待巴黎杂志社恐怖袭击事件？,27456344,19557525,伊斯兰教,2,宗教
726,在沙特工作的中国工人要集体入伊斯兰教，回国后怎么办？,26926442,19557525,伊斯兰教,2,宗教
727,为什么佛教被认为是一个和平的宗教？,27696798,19551077,历史,5,历史
728,学了佛谈恋爱应该是怎么样的，怎样用佛学的思想谈恋爱？,26129358,19564412,恋爱,18,人际交往
729,"如何评价黑龙江少女在清真寺前出 Lovelive! 的 COS 后，迫于舆论压力公开道歉？",41158947,19557525,伊斯兰教,2,宗教
730,道士平均寿命能达到多少？,40056880,19567445,道教,2,宗教
731,可不可以尝试在高中或者大学开设宗教课程？,28279009,19570783,宗教,2,宗教
732,如何看待春节期间为穆斯林提供牛羊肉补贴？,27883982,19557525,伊斯兰教,2,宗教
733,为什么我们烧香拜佛却没有宗教信仰？,22481941,19570783,宗教,2,宗教
734,作为穆斯林，你觉得《古兰经》里的教义有不合理的地方吗？,20317550,19570783,宗教,2,宗教
735,上帝能否创造上帝本身？,21698753,19570783,宗教,2,宗教
736,如何看待中国道教协会就《道士下山》要求陈凯歌道歉？,32380250,19550429,电影,6,动漫与电影
737,藏密是佛教还是邪教？,20231363,19570783,宗教,2,宗教
738,中国的穆斯林去麦加朝觐是一种怎样的体验？,27704887,19570783,宗教,20011035,宗教
739,"如何看待 2015 年 12 月 13 日清华 09 级美院女生于龙泉寺蒙眼禅修活动中坠亡事件？",38533866,19550874,法律,21,法律
740,请问古力娜扎、帕丽扎提、迪丽热巴的穿着打扮和言行举止是否符合传统穆斯林眼中的标准？,35263518,19557525,伊斯兰教,2,宗教
741,如果真的有「神」的话，那应该是什么样子的？,27398177,19566933,社会,19566933,社会
742,信佛的人如何科学劝阻家人钓鱼杀生？,30456856,19570783,宗教,2,宗教
743,神父全家被杀害了，凶手不知道杀的是神父的家人，来到教堂向神父忏悔，神父应该怎么办？,25424836,19550874,法律,21,法律
744,伊斯兰国家的领头羊是哪个？,27651886,19552266,文化,13,语言与文化
745,怎样回答一个基督徒对无神论者说「你会下地狱」？,20900895,19570783,宗教,2,宗教
746,你见过哪些大隐于市的得道高人或者在某个领域深藏不露的绝世高手？他们给过你何种启示？,31673405,19562033,人际交往,18,人际交往
747,为什么伊斯兰教不能进行改革？,37591481,19570783,宗教,2,宗教
748,这段关于比基尼和伊斯兰女性服饰的文章，有不妥之处么？不妥之处在哪？,29452913,19570783,宗教,2,宗教
749,佛教、道教、伊斯兰教、基督教教义能否列入大陆中小学教育内容？,20810485,19553176,教育,12,教育
750,"如何评价“法国不愿上清真菜 法国取消伊法总统餐会” ？",37414075,19557525,伊斯兰教,19760570,伊斯兰教
751,中国有哪些漂亮、值得前去的教堂？,28282228,19551469,旅游,17,旅游与摄影
752,为什么在一些知乎问题下，基督徒和圣经受到了一定程度的反感？,24580716,19570783,宗教,2,宗教
753,"如果被 ISIS 绑架如何依靠自己的专业知识保命?",37652573,20005029,ISIS（伊斯兰国）,2,宗教
754,宗教界人士是如何看待释永信的？,21874475,19570783,宗教,2,宗教
755,十字军东征有多残酷？,23644208,19551077,历史,5,历史
756,如何评价法国人Antoine在妻子恐怖袭击遇难后发表「你们休想得到我的恨」的表态？,37722774,19564014,文明,19760570,文明
757,基督教如何解释几乎与上帝毫不相干的古中国？,20188473,19551077,历史,5,历史
758,沙滩叙利亚儿童浮尸这样的难民悲剧，能否成为难民选择涌进德国现象的合理化原因？,35324426,19557525,伊斯兰教,2,宗教
759,"《帝国时代 2》中萨拉森人为什么可以采野猪肉？",27507418,19551077,历史,5,历史
760,中东的「温和派」穆斯林是否认为「激进派」穆斯林的屠杀是错误且应该停止？,37515655,19570783,宗教,2,宗教
761,有可能我们已经死了，却感觉还活着吗？,30426920,19570783,宗教,2,宗教
762,男朋友是回民，猪肉和男友该放弃哪个？,28851822,19564412,恋爱,18,人际交往
763,"如何看待 Donald Trump 发表的禁止穆斯林入境的看法？",38305946,19551627,美国,19760570,美国
764,得了白血病，听说念地藏经能治好，该不该试试？,25549576,19651696,个人咨询,19651696,个人咨询
765,哪句佛经让你感触最大？,27504280,19557041,佛教,19554151,佛教
766,什么时候出现「中国人没信仰」这种所谓「共识」的？,22191773,19570783,宗教,2,宗教
767,我信佛，可是我周围的人都吃荤的，我该怎么办？,31301374,19551432,心理学,4,医学与心理学
768,基督教在中国是否没有市场？为什么？,35657412,19570783,宗教,2,宗教
769,释宣导是谁？,30828398,19557041,佛教,2,宗教
770,如何看待宁夏引进阿拉伯语教师教授阿拉伯语以及开办阿拉伯语幼儿园？,39331787,19557525,伊斯兰教,2,宗教
771,为什么很多电影、书籍里，要成为盖世英雄，就要放下感情和情欲？,26295728,19550429,电影,6,动漫与电影
772,"如何看待《环球时报》刊载的文章《美国号召打 ISIS 夹带不少私货》？",25398743,19551424,政治,19,军事政治
773,弦论等难以证明的理论与宗教有什么区别？,36286481,19556950,物理学,1,自然科学
774,如何练习双盘腿打坐？,23811600,19577583,瑜伽,19577583,瑜伽
775,道教为什么不能风靡？,23325609,19570783,宗教,2,宗教
776,在日本，穆斯林是不是不受待见，甚至歧视呢？,31139495,19550917,日本,19550917,日本
777,要是某一天上帝出现了，世界会发生什么变化？,26295337,19561711,上帝,19551147,上帝
778,为什么现在还是不相信招远血案是邪教所为？,26037536,19570783,宗教,2,宗教
779,黑客组织「匿名者」（Anonymous）向「伊斯兰国」和基地组织宣战有多大实际效果？,27515530,19561759,国际政治,19,军事政治
780,为何不淘汰猪肉？,32120890,19557525,伊斯兰教,2,宗教
781,藏传佛教的「活佛转世」的真实性如何？,22558605,19583494,藏传佛教,19583494,藏传佛教
782,在二十岁时就参透生死是一种怎样的体验？,35971050,19557041,佛教,20011035,佛教
783,你见过哪些超自然现象？,29529150,19595169,玄幻,19554151,玄幻
784,为什么说傲慢是七罪之首？,20432034,19569420,冷知识,19569420,冷知识
785,"如何看待 ISIS 威胁杀光 Twitter 所有员工以及创始人？",28470768,19561759,国际政治,19,军事政治
786,两亿美元和两条生命，哪个重要？,27716063,20005029,ISIS（伊斯兰国）,2,宗教
787,英国决定打击ISIS，为什么反战人士流泪？,38202308,19561759,国际政治,19,军事政治
788,所谓的一天几次变色的舍利子是否真实？,30203527,19551077,历史,5,历史
789,如何看待查理周刊宣布不再登和穆罕默德有关的漫画？,32768825,19550597,漫画,6,动漫与电影
790,如何看待此次叙利亚难民事件？,35424437,19590477,穆斯林,2,宗教
791,哪些领域有什么玄学？,24073830,19659169,玄学,19659169,玄学
792,修行、静坐，你能谈谈自己的实修体验吗（法门不限）？,23788977,19557041,佛教,2,宗教
793,如何劝一个迷信的母亲（相信神可以治好重病）去看病？,35213965,19551432,心理学,4,医学与心理学
794,有哪些好人堕落成最坏的恶魔的作品或者真人真事？,24902565,19570783,宗教,2,宗教
795,李嘉诚，巴菲特年事已高，仍然追求精益求精，支撑他们的深层次动力是什么？,22770081,19570783,宗教,2,宗教
